name,singer,cover,url,lyric,singer_id,song_id
城市 (苏打绿版),苏打绿,http://p1.music.126.net/ybmJWA31qj3vIMs-EuHWQg==/109951169158802816.jpg?param=130y130,https://music.163.com/song?id=2023996356,"[ti:城市]
[ar:鱼丁糸]
[al:无与伦比的美丽（鱼版）]
[by:v_pxjwang]
[offset:0]
这座城市一般
让你在梦中不停地衰老
人像落叶一般
冬天的空中冰冷的容貌
城市面目狰狞 驾着光速奔跑
我们是沉默机器 对照着时间表
我们就像温室的花朵
麻木的心 刷白的瞳孔
彩色的脸 混乱的欲望颤抖
现在是谣言侵略事实的时代
必须偷看哪个谁是不是在偷看
这座城市一般 
享受着奢侈却莫名失落
人像稀释一般 
在闹区列车上逐渐沉默 (没)
我们囚禁在格林威治的规则里
在数位的银色浪花中喘不过气
我们就像温室的花朵
麻木的心 刷白的瞳孔
彩色的脸 混乱的欲望颤抖
现在是现在侵略过去的时代
必须悲哀快乐所带来的更悲哀
这座城市里面
试着让自己没有那么糟
人像落叶迎面
在一座一座孤独岛中间 我微笑",12707,2023996356
Susan 说,陶喆,http://p2.music.126.net/ZR6QuByWgej9-aRhZjLqHw==/109951163803188844.jpg?param=130y130,https://music.163.com/song?id=150433,"Yeah

Susan 说

Susan 在那命运月台前面

再上车 春天开始落叶

转接间 话断了线
离台北 南京是多么远

那诺言 还会不会兑现

不在乎爱情里 伤痛在所难免

一个人却一个世界
你是否也像我 动摇过几遍
爱只是个错觉

Susan 说

思念

常常思念不常见面

她怀疑 Sam 是虚拟的脸

但爱情还在上演
那是谁 在放古老唱片

那片段 像对未来留言

不在乎爱情里 伤痛在所难免
一个人却一个世界

你是否也像我 动摇过几遍
爱会不会实现
苏三离了洪洞县
将身来在大街前
未曾开言心内惨
过往的君子听我言

苏三离了洪洞县

挂了个牌子在那大街前

被那凶恶群众包围 稍微 等一下
过往的君子请你听我言
哪一位去往南京转
与我那三郎把信传
就说苏三把命断

来生变一只狗 一只马

我当报还 Come On

不在乎爱情里 伤痛在所难免
一个人却一个世界

我怀疑你像我 动摇过几遍
是否爱本来善变
Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说

Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说
Susan说 我的Susan说
",5196,150433
快乐崇拜,潘玮柏,http://p1.music.126.net/xnU4hzOFNtOGk4pbMRCYIw==/109951169280793265.jpg?param=130y130,https://music.163.com/song?id=139808,"

男：One two three here we go
合：忘记了姓名的请跟我来
现在让我们向快乐崇拜
放下了包袱的请跟我来
传开去建立个快乐的时代
男：快乐到底属于哪个年代
70 80 90 还是
合：Y世代
男：翻开历史课本 答案就算仔细找
也会找不到 背也会背不好
合：放松 让我 来说
男：什么年代吹着什么样的风
我拿着我的麦克风
唱出 Old School Show
Yall Ready To Roll
70的年代 复古我最High
合：Disco Fever
从来不肯Say Goodbye
男：只有放放放克才能酷
男男女女老老少少
我们穿着喇叭裤
合：YO 爆炸头 在望春风
男：左右摇摆 上下一指神功
黑白电视可能无法感受
但 相信你们可以悟出黑色幽默
女：忘了你存在
有什么期待
欢乐你邀请它一定来
与其渴望关怀
不如一起精彩
快乐会传染
请你慷慨 Come on
合：相恋的失恋的请跟我来
一边跳一边向快乐崇拜
开心不开心的都跟我来
美丽而神圣的时光不等待
男：到了80年代 要喊什么
B Boys B Girls
Let's Make Some Noise
女：要穿什么呢 Hmmm...
男：紧裤子 紧上衣
秀出你的身材
有人露出金牙
千万不要惊讶
嘻哈正在发芽
别拔它假牙
合：Locking Popping We Dancing
Ain't No Stopping 跟我一起唱
男：快乐崇拜 快乐无害
虽然快乐像个病毒病毒会传染
90年 我们等待千禧年
Party电子音乐 疯狂玩整夜
合：Hip-Hop For Life That's Right
男：每个人嘴里喊着Westside
管你是不是 真正Party 天才
扬起你的嘴角
跟我快乐崇拜
女：忘了你存在（男：存在）
有什么期待（男：期待）
欢乐你邀请它一定来
与其渴望关怀
不如一起精彩
快乐会传染
请你慷慨 Come on
合：忘记了姓名的请跟我来
现在让我们向快乐崇拜
放下了包袱的请跟我来
传开去建立个快乐的时代
男：现代 这个匆忙时代
虽然少了时间但千万不要倦怠
今天的事 交给今天去做
因为明天才有很多时间一起去疯
YO 放肆的节奏
看你放肆的互动
看你放肆的感动
看我放肆的创作
要我怎么再说
People Feel My Flow
看我拿着麦克风
唱出快乐的Show
女：忘了你存在
有什么期待
欢乐你邀请它一定来
与其渴望关怀
不如一起精彩
快乐会传染
请你慷慨 Come on
合：相恋的失恋的请跟我来
一边跳一边向快乐崇拜
开心不开心的都跟我来
美丽而神圣的时光不等待 da dala daladalada
",4723,139808
找自己,陶喆,http://p2.music.126.net/tMQXBMTy8pGjGggX1j0YNQ==/109951169389595068.jpg?param=130y130,https://music.163.com/song?id=150617,"
昨天晚上做了个梦
我走进撒哈拉沙漠
空无一人站在太阳下

摄氏六十六点六度
快要焚化我的眼珠
忽然一场大雨降下来

汗水被那雨水冲走
结束四十天的折磨
荒漠已然变成了绿洲

彩虹下有一棵大树
大树上有一个苹果
咬下一口 我就全明白

可不可以让我再 让我
再一次回到那个美丽世界里
找自己 找自己

哗啦啦啦啦 天在下雨
哗啦啦啦啦 云在哭泣
哗啦啦啦啦 滴入我的心

不用说我只会胡思乱想
不用跟我说我只会妄想
哗啦啦啦啦 让我去淋雨

我只希望能够再 能够
再一次回到那个美丽时光里

找自己

挤在公车像个沙丁鱼
上班下班每天是规律
这么多的人到哪里去

每个面孔写着无奈
爸爸妈妈彼此没有爱
难道这就是生命的真理
可不可以让我再 让我
再一次回到那个美丽世界里
去逃避 去逃避

哗啦啦啦啦 天在下雨
哗啦啦啦啦 云在哭泣
哗啦啦啦啦 滴入我的心

不用说我只会胡思乱想
不用跟我说我只会妄想
哗啦啦啦啦 让我去淋雨

我只希望能够再 能够
再一次回到那个美丽时光里
找自己

躲在我的屋檐下面
睡在我的被单里面
听着细雨 滴滴答答
滴滴答答 滴滴答答
哗啦啦啦啦 天在下雨
哗啦啦啦啦 云在哭泣
哗啦啦啦啦 滴入我的心

不用说我只会胡思乱想
不用跟我说我只会妄想
哗啦啦啦啦 让我去淋雨

我只希望能够再 能够
再一次回到那个美丽时光里
找回自己
哗啦啦啦啦 天在下雨
哗啦啦啦啦 云在哭泣
哗啦啦啦啦 滴入我的心

不用说我只会胡思乱想
不用跟我说我只会妄想
哗啦啦啦啦 让我去淋雨

我只希望能够再 能够
再一次回到那个美丽时光里

Da La La Do

不用说我只会胡思乱想
不用跟我说我只会妄想
哗啦啦啦啦 让我去淋雨
我只希望能够再 能够
再一次回到那个美丽时光里
哗啦啦啦啦 天在下雨
哗啦啦啦啦 云在哭泣
哗啦啦啦啦 滴入我的心
滴入我的心
不用说我只会胡思乱想
不用跟我说我只会妄想
哗啦啦啦啦 让我去淋雨

我只希望能够再 能够
再一次
",5196,150617
咸鱼,五月天,http://p2.music.126.net/_B1Fn_Z1WxHzqGLzLZDf-w==/109951163263882447.jpg?param=130y130,https://music.163.com/song?id=386040,"我是一只咸鱼 不想承认 也不能否认
不要同情我笨 又夸我天真 还梦想着翻身
咸鱼就算翻身 还是只咸鱼 输得也诚恳
至少到最后 我还有咸鱼 不腐烂的自尊

我没有任何天分 我却有梦的天真
我是傻 不是蠢
我将会证明 用我的一生
我 如果有梦
有没有错 错过才会更加明白
明白坚持是什么
我 如果有梦
梦要够疯 够疯才能变成英雄
总会有一篇 我的传说

我不好也不坏 不特别出众 我只是敢不同
我的人生就是 一错再错 错完了再从头
也许放弃掉一些 活得更轻松 我却不再是我
我不愿一生 晒太阳吹风 咸鱼也要有梦

我没有任何天分 我却有梦的天真
我是傻 不是蠢 我将会证明 用我的一生
我 如果有梦
有没有错 错过才会更加明白
明白坚持是什么
我 如果有梦
梦要够疯 够疯才能变成英雄
总会有一篇 我的传说

我 如果有梦
有没有错 错过才会更加明白
明白坚持是什么
我 如果有梦
梦要够疯 够疯才能变成英雄
总会有一篇 我的传说

(有一天 有我的天空)

做我的英雄 在我的天空
我知道你懂 知道你会懂",13193,386040
四季狂想 (苏打绿版),苏打绿,http://p2.music.126.net/ybmJWA31qj3vIMs-EuHWQg==/109951169158802816.jpg?param=130y130,https://music.163.com/song?id=2023994370,"[ti:四季狂想]
[ar:鱼丁糸]
[al:无与伦比的美丽（鱼版）]
[by:v_qxiuliu]
[offset:0]
太阳下 早已没有新鲜事
空着脑子 等欢愉啃蚀
才说过节制 却想着电视
口袋的双手 又眷恋不诚实
太过放肆
秋天推翻了潜意识
和夏天误导的地址
所有不和协的位置
都放下了矜持
春风吹散落的宣纸
还留着冻结的墨渍
虚构世界里的影子
而在你眼里只是
Nothing to lose
Nothing to lose
撕裂的矜持最后都成就你的光鲜
尊严像一片是非
说了又吠 错了又愧
虽然眼前是没有降落点的抛物线
欸欸 我不管明年四季的更迭
仅扣着现在的圈点 疯狂地肆虐
走过冬夜的沉潜 春雨灌溉你的脸
就像秋风摘落叶 夏艳一样会妆点
太过放肆
Lose
Nothing to lose
Nothing to lose
Nothing to lose",12707,2023994370
毛骗,连麻Swimming,http://p1.music.126.net/ZNxEPHvOXusFZeFQhQ8DPg==/109951168141966141.jpg?param=130y130,https://music.163.com/song?id=2006224438,"[ti:毛骗]
[la:zh]
 Prod.Reuel StopPlaying
 Mix.刀脚
 Master. 荨麻疹
 
 生活无时 无刻都在重复毛骗
 挂链的说唱歌手没得钱的挂电
 江湖靠的将就手法 不然下把挂面
 重金求子生的娃 窝不出便便
 
 那么我先 让他失望 然后给他感觉
 窝在火车站 两包烟下一根甘蔗
 同伙 邢冬冬 不骗钱只骗感情
 没得贪婪 永远成立不了骗局
 
 手法 你们像在狗刨
 你的演技在我的包哥面前算根勾八
 不再骗我甜甜 纳入我的 whole squad
 挑二哥的虾线还想抽 中华
 
 东东三家锁店 刚刚开张
 我们就像毛骗永远上不了大排场
 我们就像邵庄 棋只下了半场
 然后集体消失这逼圈子太多温丧
 
 
 我在透透透过猫眼
 看到有个婆娘正在屋头在包抄手
 他们说我不举 那我举的高点
 社会我的包哥小心嘎你腰子
 
 Holla at me folk，low
 对哈时间现在拂晓
 我惹你的温哦目标咋会出现再簇桥
 我不像他们的歪货全是科技与狠活
 麻烦缠身联系我律师暗号better call soul
 
 谋事在人成事在天 你看我样子就晓得确实
 那娃儿说想干我们这行 你得先学会绝食
 学我兄弟在里头剪光头睡席子
 虽然我没经历这些 但几个能像老子用天赋虐池
 
 Drip too hard那些偷奸耍滑的王欻欻
 10个咬卵9个脑瘫 喊打喊杀
 他们指的嗨生意是给伴奏结扎
 没得空哈 HH
 
 没得空 还是没得空
 我将投资巨婴赛回母体头
 他说他会underground的绝活
 他绝活在地下通道贴膜
 
 我在透透透过猫眼
 看到有个婆娘正在屋头在包抄手
 他们说我不举 那我举的高点
 社会我的包哥小心嘎你腰子
",12064019,2006224438
Can't stop Won't stop (feat. thomeboydontkill),KIV,http://p2.music.126.net/kLnM0LUPr4jBe7ibwj1Vfg==/109951169321739096.jpg?param=130y130,https://music.163.com/song?id=2118177384,"太子KIV：
猜不到我们的歌会play on boardway
我看得出身边其实有很多鬼
Cant stop Wont stop子弹会飞
刺穿我的body but i cant feel no pain
我不是贼为什么差佬会追
我不是兵为什么Money on my pack
三炷香的时间给我想下先为什么我玩嘻哈可以玩到everybody know my name
我的名声太枭就像挂了delay
我看着他们挞Q以为自己好威
Move to 东边现在我话事东区 
On the plane First class 回到珠海
Ride with the Porsche I dont even check daily
两地牌的车 去哪 pull up 威尼斯
桑拿 幻觉 在雾里云里
女人是水做的我躺在jacuzzi「水循環按摩浴缸」
thomeboydontkill：
Cant stop wont stop
Cant stop wont stop
Cant stop wont stop
Cant stop wont stop
音乐这个板块随便咋个都有法
haters talking about me 就像是狗打架
我就像个幽灵从不会出现在对话框
看哥们儿闪亮登场他们全部都没话讲
uh
我的想法是非常怪异的
他们在研究我咋个永远比他们快一截
只要是我这就不可能是败笔的
这儿是装得太细节
该拍张拍立得
cant stop
wont stop
gettinh this money
i only trust myself
我自己是自己的上帝
如果你没得老子火
那你说的话我不会响应
到底是哪个惹的祸
我想你应该去问张宇
哈哈
这种感觉太爽
哥几个出去耍都必须要讲排场
硬得就像kiv的腮帮
纯耍进去看老子空手套住白狼
Cant stop wont stop
Cant stop wont stop
Cant stop wont stop
Cant stop wont stop",12529648,2118177384
Asking About Me,BrAnTB白景屹,http://p2.music.126.net/LRTZI0dwex1r_pLQNOnHPQ==/109951169099309645.jpg?param=130y130,https://music.163.com/song?id=2103451498,"混音： Joey
母带：周天澈@Studio21A
 Backing to029的街道
 Asking about me
我把冰冷的表情藏在口罩里
我的兄弟犯了错我也会对他包庇
 Get up get down
窗外下起小雨
不管走到哪里我的兄弟们 around me
新提的幻影我把它换成软顶
消灭了我的敌人手段不会太干净
 Get up get down永远不得安宁
 Fancy car first class美人坐在我的身上 lap dance
边缘的生活我不想要在经历一遍
他们看起来很硬但没经历过那种 life
我的背上留着疤是来自自己人的 knife
 Can’ t see another’ s day
街上赚来的钱都用来付律师的费
我闭上我的眼睛但却无法入睡
在你身边的人可能是人也是鬼
 But anyway that money made me greedy
我只想要一沓沓摞起的 cash
我想要的东西都有我付不起的 price
我告诉我自己 You got keep hustle hard boy
这样才能够让他们都另眼相待
 Backing to029的街道
 Asking about me
我把冰冷的表情藏在口罩里
我的兄弟犯了错我也会对他包庇
 Get up get down
窗外下起小雨
不管走到哪里我的兄弟们 around me
新提的幻影我把它换成软顶
消灭了我的敌人手段不会太干净
 Get up get down永远不得安宁
他们说 BrAnTB你出名了千万要当心
把以前的号码注销了永远的关机
也许我不想让我的家里人在担心
因为我的经历唱出来全都得消音
保持着低调依旧炫耀夺目
没有人可以冒犯我的女人和我的 crew
感谢上帝给我的才华让我走这条路
让我不用在不择手段只为了填饱肚子
 Brand new life started rap你可以看到我在 TV上耍
我让我的城市骄傲有人说着风凉话
有的兄弟铤而走险但也付出了代价
我上天祈祷不会再有 another brother getting
 cut
别跟我聊 drill除非你能把 Dr换成 K
我选择了说唱是为了能够 stay out of the
 street
我不管多少小人在暗地
但招惹我的宝贝来老子一定会办你
 Backing to029的街道
 Asking about me
我把冰冷的表情藏在口罩里
我的兄弟犯了错我也会对他包庇
 Get up get down
窗外下起小雨
不管走到哪里我的兄弟们 around me
新提的幻影我把它换成软顶
消灭了我的敌人手段不会太干净
 Get up get down永远不得安宁",12523451,2103451498
西北风 (Cold Wind Blows),直火帮Feezy,http://p2.music.126.net/4kgfFSTz6pR1vOhyD3hIDg==/109951169081339531.jpg?param=130y130,https://music.163.com/song?id=2102614225,"作曲：Feezy/Kud1a
作词：Feezy
编曲：Kud1a
制作：Kud1a
西北风四到六级 阵风七级
你就像个热带气旋 你状态低迷
我要是办一场免费演出 持票的就是股权激励
他的表情凝固 但眉心出现红点 他被击毙
外面风很大 我穿上我蓝色石头岛风衣
我戴上滑雪面具 我感觉我像被通缉
你身上阴阳怪气 我推荐你去看中医
我没法给他们答案 因为那些答案都在风里
又他妈过了一个秋 又他妈过了一个夏
又是有时得问 “小度小度 我明天醒来是在哪”
我感觉我刀枪不入 但他们以为我天天在放假
今天和昨天 当然 不会是一个价
我只听我自己的歌 说唱就是精神点穴
如果你不解决问题 问题会把你解决
MBTI 说我这种人 基本上物种灭绝
描述我最近心理状态 字数它变得简洁
你还是差一点
这个世界病了 那我给它买个重疾险
风里来雨里去 我录的 keep 动作难度是高阶
谁的手里有刀 谁就能够去一刀切
我在当救火队长 在当一个天气预报员
有时我挺身而出 有时我也会比较闲
气象万千 阴晴圆缺 每天映入我眼帘
我面无表情的扑克脸 但抱歉我不是演员
西北风四到六级 阵风七级
你就像个热带气旋 你状态低迷
我要是办一场免费演出 持票的就是股权激励
他的表情凝固 但眉心出现红点 他被击毙
外面风很大 我穿上我蓝色石头岛风衣
我戴上滑雪面具 我感觉我像被通缉
你身上阴阳怪气 我推荐你去看中医
我没法给他们答案 因为那些答案都在风里
我的心冷成冰 可以拿它来做一杯威士忌酸
我的心如止水 拍张照它就是世界遗产
心冷成冰 你可以拿它做项链
心理医生就是我的珠宝铺商店
我表情就像坐在斯台普斯场边看球的天勾
有些事发生 但是我情绪不一定打包签收
你应该系紧你鞋带
还在指望他们 他妈 他们早歇菜
除了工作家人其他全被我拉黑
精神上的千禧人 我开始听 Wale
美好全部寄托在了过去 Y2K
我买个 OnlyFans 只是为知识付费
小时候路边豆浆店 它现在开始卖咖啡
安福路的妖魔鬼怪他们爱扎堆
人民公园相亲角 拿我的案例借题发挥
Same sh*t, just a different day
But do we really stay the same, huh?
监制：Feezy
录音师：Feezy
录音室：Lower Class Studio
混音师：Feezy
混音棚：Lower Class Studio
母带工程师：Joe LaPorta
母带工作室：Sterling Sound
版权声明：未经著作权人书面许可，任何人不得以任何方式使用（包括翻唱、翻录等）",30000024,2102614225
Shii Talkin P2,Slimboy,http://p1.music.126.net/5B8IRLSGPvyx5jgkkLkHjw==/109951168185059388.jpg?param=130y130,https://music.163.com/song?id=2010034482,"[ti:Shii Talkin P2]
[la:zh]
 作词：Slimboy/谢帝
 作曲：Slimboy/谢帝
 编曲：Slimboy
 混音母带：莫宁(GVO对音乐)
 录音室 : GVO对音乐
 制作出品：GVO对音乐
 Slimboy：
 开车切兴隆湖逛一圈 turn that shit up
 老板儿拿起手机坐到旁边 give no f*ck
 郭琪哥san起坐在后面 他在freestyle
 天府新区三小只 we finna go up （Momma）
 谢帝：
 我身上减不掉的脂肪就像甩不脱的名利
 增肌所以每天都要留点热量盈余
 如果你是弹钢琴的你是要当朗朗还是要当李YUNDI
 我Feat 鸥哥 Couple Hunnid联名1807
 Slimboy：
 argue in the comment section they be fake tough
 Savage on the track this shit got me feel like im 21
 Now you feel some type of way I'm rich homie quan
 Im On my way up You can have the small one（That Shii minor）
 郭琪哥是hiphop玩家 这娃还可以
 跟他成立新的南北 lets shii talkin
 谢老板说听你歌不如做30个啵儿比
 7点他在健身我在录歌dis shii too early
 谢帝：
 我大学组个说唱团队老子当时直接就火了（南北）
 08年我还在台下看台上演出的果果
 成都这边咋的哦 一代一代的在出Rapstar哦
 我不是给你凡尔赛哈 我们这儿好好耍哦
 你是哪个只会整活爬开哦我们只耍音乐
 HipHop是个Lifestyle 不光是去当明星哦
 我难俅得耍技巧 十年前我就耍焦了
 你在这儿耍技巧 你RM关公面前耍刀嗦
 Slimboy：
 东边和西边你都要耍（Bothsides）你演得好哦
 我才发现你在我对面 你咋不早说
 保持社交距离 因为他们太打脑壳
 I have to stay in my zone 我不相信巧合
 谢帝：
 每天顶得满吃得饱 状态只好哦
 Bling Bling的VVS 闪昏你脑壳
 我不是转你们这些Rapper些 你们的等级是小学
 我RM喊你把细点儿哈 校门口duan你 快跑路
 Slimboy：
 我在录音室头做歌 没时间给你们两个耍心眼儿
 808砸得只重哈 我喊你小心点儿
 snake diss on the low you a clout chaser
 rats everywhere damn you a f*ckin hater
 谢帝：
 那些水平一般的 他们的文案最夸张咯
 演戏化最佳的妆容
 你莫得金刚钻就莫揽瓷器活
 硬拉拉不动你就不要拉小心把你背拉伤咯（加油）
 Slimboy：
 威尔史密斯咋个上的台 大摇大摆
 Rock你耳朵不是嘻哈 要搞你心态（WOAH）
 20分钟做勒beat Stop playin wit me
 一脚油门踩到底Hold on
 谢帝：
 诶，停一下
 老子管俅得你的评价
 只要火咯就能money talk咯
 好多人在询价
 要吃饭得嘛 肯定要把音乐当成生意来卖
 嚯！建坤这首新歌评论破万的速度比姜云升还快
 Slimboy：
 Yesterday's price is not today's price
 那今天的价格肯定比昨天得高
 Shady murder the beat so he is not nice
 2 chainz everyday I don't even think twice
 Im just shii talkin on the beat
 aight
 Im just shit talkin on the beat
 hold on
 Im just
 damn
 我们在做噻话音乐 不是说唱
",33915090,2010034482
Opps (Prod.WoodOnbeat),SASIOVERLXRD,http://p1.music.126.net/JxibpM2HRpFEoRF6L_XEeg==/109951168569985385.jpg?param=130y130,https://music.163.com/song?id=2042362105,"
 
 我的身边太多opps
 我在瓜批头上big smoke
 如果我没记错你是你最好fxxk off
 批话你有三句但收入两个
 都在说起搞钱但你搞个寂寞
 这根555的香烟抽起味道像za
 耍了十天防御人言直接pull up on my block
 我跟他们说了不要鼓励出来更多银行卡
 洗劫
 洗劫那些瓜狗
 社会新闻让我抑郁只能说句兄弟pass ma pill
 老子日批不做交易脸上直接写到make no deal
 Dior鞋子穿到身上不知不觉my pain no more
 Down bxxch 走起似乎让我失去意义
 我们都想玩人哪个想到玩具
 这些音频堆起来才能破这残局
 这么多年我早do too much你才好久就要反应
 我的身边太多opps
 还有很多破事让我up
 买房 教育 剩下的头更大
 随到我不再是个小娃儿不敢在说give fxxk
 但是我能教你咋个挣然后咋个花
 痛苦有时来自正视自己缺陷
 吃到一千块的午餐回忆之前缺钱
 社会教我变通但是也教会我催眠
 我的身边太多opps
 我在瓜批头上big smoke
 如果我没记错你是你最好fxxk off
 批话你有三句但收入两个
 都在说起搞钱但你搞个寂寞
 我还是保持到颠二倒三
 就像个MTF
 凭穷但很flexin哪怕没得钻石牙
 规则保护你的前提 是未满十八
 有钱叫做明星没钱县份职高gangsta
 干掉悲伤 我世界no emotion
 告诉我沉起的兄弟需要调整
 自己拯救自己 世界没得超人
 我才不会站到原地等到幸福敲门
 I told em 只有利益没得仇人
 没得本事只有活该遭宰遭抽成
 投胎是门艺术投不好就头疼
 现实像是臭水沟但理想流向ocean
 真的想把他们cut throw 但实际上我真的没得点办法
 总是有互相矛盾的想法在我的脑壳里面参杂
 生活的节奏太j2快 需要停下来 缓哈
 可能一念之间的距离就像缅北和西双版纳
 自我价值升值
 接受自己环境以前也羡慕过温室
 十八岁一碗牛肉粉就过成人礼的生日
 这种活法让我体会到了哪样叫做真实
 即便到了最后never sell my soul
 这个寒冷世界真的太cold
 安心的方法是钞票握在手头
 让人上瘾的叫金钱不叫coco
",14117457,2042362105
QUARTERBACK,GALI,http://p1.music.126.net/qPlezjWbe4kdIJX2tmL66g==/109951169462500763.jpg?param=130y130,https://music.163.com/song?id=2141683852,"
编曲：DAVEGOTBEATS
Damn！！！
I be in the kitchen all day
Quarterback in this bish i be making all plays
5 rings like im brady 我的手指都累
Big champion in da building 你们没有机会
and i heard u talkin about that lil hood那是哪里
I be flying out to Paris wityo bih 去到巴黎
Imma stack my money up lil bih 高过YaoMing
Got my shooters in the back 保持好了一定距离
huh
I need a hunnit more in my cashflow
我才不想做个好人 imma axxhole
phuqin a TV Show我才不想做你idol
Bank rolll 睡觉也在数钱 with my eye closed
I was counting up blueracks now its CNOTE
Number 1 trapstar bish im a ICON
I was born in the project我要感谢我的外婆
Rest in peace lil mama imma send you all that bankroll
Spin back move fast ya imma do that
Boof pack two stack ya imma move that
Top 1 not 2 boy u can do the math
等我出现 在你面前 where my money at
When life give you lemon imma turn that shit to lemonade
They be capping so much问他们一声累不累
I got work on the low tranna get me on a hunnit K
If they messin with my brother 我保证他们doa
damn
I be in the kitchen all day
Quarterback in this bish i be making all plays
5 rings like im brady 我的手指都累
Big champion in da building 你们没有机会
and i heard u talkin about that lil hood 那是哪里
I be flying out to paris wit yo bih去到巴黎
Imma stack my money up lil bih 高过YaoMing
Got my shooters in the back 保持好了一定距离
你们说的那么真 怎么旁边都是假脸
我在录音室的沙发上面醒来 时间早上8八点
我在伴奏上面撒野 看我永远保持漂亮
Got Medusa head on my body 我像个上海城的少爷
Joe Burrow with the bengals 他们立定跳远
我从不会接受你的批评 但我接受你的讨厌
拿下脖子上的冰 我不需要什么挂件
我的生涯才刚开始 他们生涯都在瓦解
Yah yah I dont phuqin two face
有太多人都嫉妒我 想让我扑街
我们不穿垃圾  yo we go stupid
我把胸口拉链拉起logo写的Whoosis
拿起电话打给Cell
我让他放开耍
低头看黄浦江的view
我落地窗太大
把一叠一叠的放进三角标的手提包里
赶紧加快你的速度
男孩们耐心太差
damn
I be in the kitchen all day
Quarterback in this bish i be making all plays
5 rings like im brady 我的手指都累
Big champion in da building 你们没有机会
and i heard u talkin about that lil hood那是哪里
I be flying out to paris wit yo bih去到巴黎
Imma stack my money up lil bih高过YaoMing
Got my shooters in the back保持好了一定距离
",12127362,2141683852
Royalty Life Style,BrAnTB白景屹,http://p2.music.126.net/kznYCWUxesJmwCHm3yMSxQ==/109951168179303724.jpg?param=130y130,https://music.163.com/song?id=2009562537,"Drive coupe像是暴风雨般席卷了路面
Phantom敲的旋律每一次都足够古典
Royalty life style兄弟们带着 loyalty
Mask off feel like贝恩逃出呢深渊
我数钱数到手软买栋房子给我妈妈
Fighting for my bro ye we go for the honour
Royalty life style兄弟们带着 loyalty
Come for the mub话不多说都在酒里
Ye we live so royalty balmain jeans wit2 chainz N Rollies
Im young Im og feel likedok2
活在当下 ye i live that Royalty Life Style
我拔出我的剑让他们看到都有点惊慌
随便的一段 verse威力就像 kenRobb的电棒
I got Blow好像我才刚满十八岁
在丛林里抢肉吃我不会放过任何机会
Chilling in lobby feel like A$ AP Rocky
我活的特别霸气进账也大笔
2023 ye we gon run this game
Fake rapper看清你到底几两几斤
我告诉呢些想挑事的崽
Be careful what u say
U wanna beef但你的身价好像还不太配
我在亚龙湾打完高尔夫直接坐进游艇
三分钟的热度给你没时间再继续跟你勾心斗角
拿走我的酬劳 Covid-19也源源不断的通告
Money made me greedy
登上家乡的 tv
Live so royalty但靠的不是幸运
他们都巴不得看着我 how to go
Bands on my pocket装满了我的裤兜
我感觉太狂了看他们都慌了
哥门要是干你我看谁敢挡着
他们劝我要收起锋芒
才能站在舞台中央
Big boy move
抹不平我身上的棱角
Live so Royalty one day i gon be Hov
做着嘻哈的生意拿着钱再去投资
Drive coupe像是暴风雨般席卷了路面
Fire敲的旋律每一次都足够古典
Royalty life style兄弟们带着 loyalty
Mask off feel like贝恩逃出呢深渊
数钱数到手软买栋房子给我妈妈
Fighting for my bro ye we go for the honour
Royalty life style兄弟们带着 loyalty
Come for the mub话不多说都在酒里
Ye we live so royalty balmain jeans wit2 chainz N Rollies
Im young Im og feel likedok2
活在当下 ye i live that Royalty Life Style
戴上墨镜走下了飞机
穿一身纯黑的西装 ye i feel like007
Life style like movie我是金马将影帝
做我自己我从来不演呢些甲乙丙丁
Liveing young and rackless构建我的 palace
身边总有几个太妹从上海到台北
我见过你的真人没歌里呢么硬
快来表演个节目给哥哥们助个兴
Ye my mom告诉我做人要低调
以前我认可现在觉得没有必要
我说句话但你只听到了皮毛
随时欢迎任何人的挑战有仇必报
Rain dorp不断的打磨让我锋利
把他们凌驾呼吸着最甜美的空气
When u looking in my eyes你看不到任何恐惧
Ye没错我早该拿走属于我的胜利
Pull up ghost街边停靠
别挡到我的路下一次没有警告
代表着029
发出我的信号
比一个 L代表我们的新暗号",12523451,2009562537
